record_type,scenario_name,group_hierarchy,request_name,status,start_timestamp,end_timestamp,response_time_ms,error_message,event_type,duration_ms,cumulated_response_time_ms,is_incoming
request,,,Get first event,OK,1759484481041,1759484481070,29,,,,,false
request,,,Get relationships for first event,OK,1759484481071,1759484481084,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484481084,1759484481440,356,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484481440,1759484481798,358,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484481799,1759484482163,364,,,,,false
request,,,Get first event,OK,1759484482164,1759484482192,28,,,,,false
request,,,Get relationships for first event,OK,1759484482193,1759484482206,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484482206,1759484482577,371,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484482577,1759484482937,360,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484482937,1759484483293,356,,,,,false
request,,,Get first event,OK,1759484483294,1759484483322,28,,,,,false
request,,,Get relationships for first event,OK,1759484483323,1759484483337,14,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484483337,1759484483696,359,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484483696,1759484484058,362,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484484059,1759484484417,358,,,,,false
request,,,Get first event,OK,1759484484418,1759484484451,33,,,,,false
request,,,Get relationships for first event,OK,1759484484452,1759484484465,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484484466,1759484484826,360,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484484827,1759484485183,356,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484485184,1759484485540,356,,,,,false
request,,,Get first event,OK,1759484485541,1759484485570,29,,,,,false
request,,,Get relationships for first event,OK,1759484485570,1759484485584,14,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484485584,1759484485941,357,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484485942,1759484486307,365,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484486307,1759484486666,359,,,,,false
request,,,Get first event,OK,1759484486668,1759484486695,27,,,,,false
request,,,Get relationships for first event,OK,1759484486695,1759484486709,14,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484486710,1759484487067,357,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484487067,1759484487430,363,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484487431,1759484487789,358,,,,,false
request,,,Get first event,OK,1759484487790,1759484487818,28,,,,,false
request,,,Get relationships for first event,OK,1759484487818,1759484487833,15,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484487834,1759484488193,359,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484488193,1759484488551,358,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484488551,1759484488907,356,,,,,false
request,,,Get first event,OK,1759484488908,1759484488936,28,,,,,false
request,,,Get relationships for first event,OK,1759484488937,1759484488950,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484488951,1759484489310,359,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484489311,1759484489669,358,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484489670,1759484490026,356,,,,,false
request,,,Get first event,OK,1759484490027,1759484490056,29,,,,,false
request,,,Get relationships for first event,OK,1759484490056,1759484490073,17,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484490073,1759484490443,370,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484490444,1759484490805,361,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484490806,1759484491162,356,,,,,false
request,,,Get first event,OK,1759484491163,1759484491193,30,,,,,false
request,,,Get relationships for first event,OK,1759484491193,1759484491206,13,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484491207,1759484491562,355,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484491563,1759484491938,375,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484491938,1759484492296,358,,,,,false
request,,,Get first event,OK,1759484492297,1759484492325,28,,,,,false
request,,,Get relationships for first event,OK,1759484492325,1759484492338,13,,,,,false
