record_type,scenario_name,group_hierarchy,request_name,status,start_timestamp,end_timestamp,response_time_ms,error_message,event_type,duration_ms,cumulated_response_time_ms,is_incoming
request,,,Get first event,OK,1759484813171,1759484813186,15,,,,,false
request,,,Get relationships for first event,OK,1759484813187,1759484813191,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484813191,1759484813243,52,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484813243,1759484813338,95,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484813339,1759484813386,47,,,,,false
request,,,Get first event,OK,1759484813387,1759484813403,16,,,,,false
request,,,Get relationships for first event,OK,1759484813403,1759484813407,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484813408,1759484813454,46,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484813455,1759484813529,74,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484813529,1759484813576,47,,,,,false
request,,,Get first event,OK,1759484813577,1759484813593,16,,,,,false
request,,,Get relationships for first event,OK,1759484813593,1759484813598,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484813598,1759484813645,47,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484813645,1759484813719,74,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484813720,1759484813768,48,,,,,false
request,,,Get first event,OK,1759484813770,1759484813787,17,,,,,false
request,,,Get relationships for first event,OK,1759484813788,1759484813792,4,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484813792,1759484813840,48,,,,,false
request,,,Go to second page of program VBqh0ynB2wv,OK,1759484813840,1759484813915,75,,,,,false
request,,,Go back to first page of program VBqh0ynB2wv,OK,1759484813915,1759484813962,47,,,,,false
request,,,Get first event,OK,1759484813963,1759484813978,15,,,,,false
request,,,Get relationships for first event,OK,1759484813978,1759484813983,5,,,,,false
request,,,Go to first page of program VBqh0ynB2wv,OK,1759484813983,1759484814029,46,,,,,false
